Student_ID,Age,Gender,Department,Study_Hours,Attendance,Assignments,Exam_Score,Result,Grade,Placement,LPA
ST2278,18,Male,Information Technology,6,87,15,68,Pass,B,Not Placed,0.0
ST2279,19,Female,Information Technology,7,72,11,54,Pass,C,Placed,4.21
ST2280,17,Male,Computer Science,7,100,16,79,Pass,A,Not Placed,0.0
ST2281,18,Female,Computer Science,4,91,11,49,Pass,D,Not Placed,0.0
ST2282,18,Male,Mechanical,4,80,14,61,Pass,B,Not Placed,0.0
ST2283,18,Male,Mechanical,9,74,19,88,Pass,A+,Placed,8.15
ST2284,17,Female,Computer Science,0,81,2,16,Fail,F,Not Placed,0.0
ST2285,17,Male,Information Technology,8,79,19,91,Pass,A+,Placed,11.14
ST2286,18,Female,Mechanical,3,100,8,49,Pass,D,Placed,2.87
ST2287,20,Female,Information Technology,8,70,15,76,Pass,A,Placed,7.05
ST2288,18,Male,Computer Science,4,83,10,54,Pass,C,Not Placed,0.0
ST2289,18,Male,Computer Science,5,82,14,60,Pass,B,Placed,5.36
ST2290,18,Female,Information Technology,6,81,17,74,Pass,A,Not Placed,0.0
ST2291,19,Male,Mechanical,5,81,14,68,Pass,B,Placed,5.27
ST2292,18,Male,Electronics,4,81,13,58,Pass,C,Placed,4.0
ST2293,18,Male,Computer Science,5,91,14,64,Pass,B,Placed,5.04
ST2294,18,Male,Computer Science,6,88,15,70,Pass,A,Placed,6.91
ST2295,17,Female,Electronics,1,86,8,36,Fail,F,Not Placed,0.0
ST2296,17,Male,Mechanical,0,60,0,2,Fail,F,Not Placed,0.0
ST2297,18,Male,Electronics,5,85,13,66,Pass,B,Placed,5.38
ST2298,17,Female,Electronics,3,65,8,38,Fail,F,Not Placed,0.0
ST2299,17,Male,Computer Science,6,88,17,80,Pass,A+,Placed,8.96
ST2300,18,Male,Mechanical,3,97,10,47,Pass,D,Not Placed,0.0
ST2301,19,Female,Electronics,5,73,13,54,Pass,C,Not Placed,0.0
ST2302,19,Male,Computer Science,3,79,7,32,Fail,F,Not Placed,0.0
ST2303,18,Female,Electronics,5,76,15,62,Pass,B,Placed,5.17
ST2304,18,Female,Computer Science,3,94,11,58,Pass,C,Not Placed,0.0
ST2305,20,Male,Computer Science,1,83,8,39,Fail,F,Not Placed,0.0
ST2306,18,Male,Computer Science,2,99,7,35,Fail,F,Not Placed,0.0
ST2307,17,Male,Computer Science,9,86,18,90,Pass,A+,Placed,12.27
ST2308,19,Male,Computer Science,3,84,10,47,Pass,D,Not Placed,0.0
ST2309,17,Female,Information Technology,6,83,13,60,Pass,B,Not Placed,0.0
ST2310,18,Female,Information Technology,2,90,9,46,Pass,D,Not Placed,0.0
ST2311,18,Male,Information Technology,2,65,4,21,Fail,F,Not Placed,0.0
ST2312,19,Female,Computer Science,5,83,12,55,Pass,C,Not Placed,0.0
ST2313,18,Female,Computer Science,5,81,17,76,Pass,A,Placed,5.63
ST2314,19,Female,Electronics,9,89,20,94,Pass,A+,Placed,14.46
ST2315,20,Male,Information Technology,8,80,18,80,Pass,A+,Placed,9.76
ST2316,17,Male,Computer Science,7,72,20,89,Pass,A+,Placed,9.28
ST2317,18,Male,Mechanical,6,82,10,48,Pass,D,Not Placed,0.0
ST2318,18,Female,Electronics,5,71,11,49,Pass,D,Not Placed,0.0
ST2319,18,Male,Mechanical,4,63,11,52,Pass,C,Not Placed,0.0
ST2320,18,Male,Information Technology,8,89,20,98,Pass,A+,Placed,20.61
ST2321,20,Male,Computer Science,6,88,16,73,Pass,A,Placed,5.76
ST2322,19,Male,Electronics,5,87,11,59,Pass,C,Not Placed,0.0
ST2323,19,Male,Computer Science,4,95,13,61,Pass,B,Not Placed,0.0
ST2324,18,Female,Information Technology,1,75,6,25,Fail,F,Not Placed,0.0
ST2325,19,Male,Computer Science,8,68,20,83,Pass,A+,Placed,7.33
ST2326,20,Male,Mechanical,4,81,9,46,Pass,D,Not Placed,0.0
ST2327,19,Male,Computer Science,5,79,13,64,Pass,B,Placed,5.8
ST2328,17,Male,Mechanical,3,74,9,46,Pass,D,Not Placed,0.0
ST2329,19,Male,Mechanical,7,81,18,78,Pass,A,Placed,7.68
ST2330,17,Male,Information Technology,1,76,6,31,Fail,F,Not Placed,0.0
ST2331,18,Male,Electronics,7,64,16,68,Pass,B,Not Placed,0.0
ST2332,17,Male,Electronics,3,78,11,48,Pass,D,Not Placed,0.0
ST2333,19,Male,Mechanical,8,71,19,87,Pass,A+,Placed,7.33
ST2334,19,Male,Information Technology,6,84,16,78,Pass,A,Not Placed,0.0
ST2335,17,Female,Electronics,3,75,10,47,Pass,D,Not Placed,0.0
ST2336,18,Female,Information Technology,5,93,12,56,Pass,C,Not Placed,0.0
ST2337,18,Male,Mechanical,4,98,11,59,Pass,C,Placed,4.59
ST2338,18,Male,Information Technology,3,89,10,48,Pass,D,Placed,2.67
ST2339,17,Female,Information Technology,7,66,17,78,Pass,A,Placed,5.97
ST2340,18,Male,Electronics,5,97,13,63,Pass,B,Placed,5.48
ST2341,19,Female,Mechanical,5,98,13,62,Pass,B,Placed,5.23
ST2342,17,Female,Information Technology,3,82,7,35,Fail,F,Not Placed,0.0
ST2343,17,Male,Computer Science,4,95,13,61,Pass,B,Placed,5.56
ST2344,18,Male,Information Technology,8,76,18,81,Pass,A+,Placed,7.22
ST2345,20,Female,Mechanical,4,63,13,55,Pass,C,Not Placed,0.0
ST2346,19,Male,Electronics,9,74,19,90,Pass,A+,Placed,15.69
ST2347,19,Male,Mechanical,8,99,14,74,Pass,A,Not Placed,0.0
ST2348,18,Male,Computer Science,3,67,9,42,Pass,D,Not Placed,0.0
ST2349,19,Male,Information Technology,3,82,9,44,Pass,D,Not Placed,0.0
ST2350,17,Female,Electronics,7,82,18,84,Pass,A+,Placed,7.96
ST2351,19,Female,Mechanical,5,77,9,48,Pass,D,Not Placed,0.0
ST2352,20,Female,Computer Science,0,78,5,20,Fail,F,Not Placed,0.0
ST2353,19,Male,Mechanical,4,83,12,60,Pass,B,Placed,4.66
ST2354,19,Male,Information Technology,6,76,13,62,Pass,B,Not Placed,0.0
ST2355,19,Male,Computer Science,7,68,16,71,Pass,A,Placed,6.51
ST2356,17,Male,Computer Science,3,84,9,38,Fail,F,Not Placed,0.0
ST2357,20,Male,Computer Science,3,93,8,45,Pass,D,Not Placed,0.0
ST2358,17,Female,Information Technology,8,91,17,79,Pass,A,Placed,5.85
ST2359,18,Female,Computer Science,7,74,15,70,Pass,A,Placed,6.33
ST2360,17,Male,Computer Science,5,69,14,63,Pass,B,Placed,4.74
ST2361,17,Female,Mechanical,7,79,15,68,Pass,B,Not Placed,0.0
ST2362,18,Male,Computer Science,5,98,11,57,Pass,C,Not Placed,0.0
ST2363,18,Male,Computer Science,7,88,20,92,Pass,A+,Placed,24.44
ST2364,18,Female,Information Technology,4,89,13,59,Pass,C,Placed,4.21
ST2365,19,Male,Information Technology,4,91,8,43,Pass,D,Not Placed,0.0
ST2366,17,Female,Electronics,6,86,13,59,Pass,C,Placed,4.31
ST2367,17,Female,Information Technology,5,83,13,59,Pass,C,Not Placed,0.0
ST2368,19,Male,Electronics,10,89,20,98,Pass,A+,Placed,13.42
ST2369,18,Female,Electronics,4,77,8,44,Pass,D,Not Placed,0.0
ST2370,19,Male,Computer Science,8,68,20,89,Pass,A+,Placed,7.98
ST2371,19,Male,Computer Science,8,89,19,94,Pass,A+,Placed,9.44
ST2372,19,Male,Information Technology,4,94,12,62,Pass,B,Placed,4.22
ST2373,19,Male,Information Technology,7,71,19,81,Pass,A+,Placed,7.8
ST2374,18,Female,Electronics,5,90,14,66,Pass,B,Not Placed,0.0
ST2375,19,Male,Information Technology,8,99,19,91,Pass,A+,Placed,10.37
ST2376,18,Female,Information Technology,5,82,16,66,Pass,B,Placed,5.21
ST2377,18,Male,Computer Science,6,74,17,77,Pass,A,Placed,7.99
ST2378,19,Male,Computer Science,5,83,11,55,Pass,C,Not Placed,0.0
ST2379,18,Female,Information Technology,3,76,11,48,Pass,D,Not Placed,0.0
ST2380,19,Male,Information Technology,3,76,8,42,Pass,D,Not Placed,0.0
ST2381,19,Male,Information Technology,5,86,14,70,Pass,A,Placed,5.3
ST2382,19,Male,Computer Science,7,66,17,76,Pass,A,Placed,7.46
ST2383,20,Male,Electronics,6,68,12,60,Pass,B,Not Placed,0.0
ST2384,18,Male,Mechanical,6,82,14,64,Pass,B,Not Placed,0.0
ST2385,18,Female,Computer Science,4,82,12,58,Pass,C,Not Placed,0.0
ST2386,19,Male,Information Technology,5,85,12,57,Pass,C,Not Placed,0.0
ST2387,18,Male,Mechanical,1,100,7,32,Fail,F,Not Placed,0.0
ST2388,19,Female,Computer Science,7,83,18,79,Pass,A,Not Placed,0.0
ST2389,19,Male,Information Technology,10,88,20,95,Pass,A+,Placed,11.5
ST2390,19,Female,Computer Science,5,72,13,60,Pass,B,Not Placed,0.0
ST2391,18,Male,Electronics,0,90,8,40,Pass,D,Not Placed,0.0
ST2392,18,Male,Computer Science,3,77,11,47,Pass,D,Not Placed,0.0
ST2393,18,Female,Mechanical,6,83,15,73,Pass,A,Placed,7.01
ST2394,17,Male,Electronics,6,81,13,59,Pass,C,Not Placed,0.0
ST2395,19,Female,Electronics,7,92,18,85,Pass,A+,Placed,8.93
ST2396,18,Male,Electronics,4,69,12,50,Pass,C,Placed,4.81
ST2397,18,Male,Information Technology,7,60,19,80,Pass,A+,Placed,7.34
ST2398,17,Male,Information Technology,6,80,15,74,Pass,A,Placed,5.95
ST2399,19,Male,Mechanical,4,87,8,46,Pass,D,Not Placed,0.0
ST2400,19,Female,Mechanical,5,84,10,55,Pass,C,Placed,3.18
ST2401,18,Male,Information Technology,3,94,11,56,Pass,C,Not Placed,0.0
ST2402,17,Female,Mechanical,5,86,12,62,Pass,B,Placed,4.81
ST2403,18,Female,Information Technology,8,76,19,90,Pass,A+,Placed,28.14
ST2404,18,Male,Information Technology,5,60,13,52,Pass,C,Not Placed,0.0
ST2405,19,Male,Information Technology,7,80,16,80,Pass,A+,Placed,9.34
ST2406,19,Female,Computer Science,6,92,14,72,Pass,A,Placed,7.17
ST2407,18,Female,Computer Science,3,78,8,36,Fail,F,Not Placed,0.0
ST2408,18,Male,Computer Science,5,82,13,65,Pass,B,Not Placed,0.0
ST2409,20,Male,Information Technology,5,86,12,56,Pass,C,Placed,4.07
ST2410,18,Male,Information Technology,5,72,12,54,Pass,C,Not Placed,0.0
ST2411,19,Female,Information Technology,3,88,9,44,Pass,D,Not Placed,0.0
ST2412,17,Male,Mechanical,5,98,13,68,Pass,B,Placed,5.77
ST2413,18,Female,Information Technology,2,80,10,39,Fail,F,Not Placed,0.0
ST2414,17,Male,Information Technology,2,71,8,37,Fail,F,Not Placed,0.0
ST2415,18,Male,Computer Science,5,81,15,66,Pass,B,Not Placed,0.0
ST2416,20,Male,Computer Science,4,60,14,61,Pass,B,Placed,4.9
ST2417,18,Male,Electronics,8,85,20,93,Pass,A+,Placed,12.14
ST2418,17,Male,Information Technology,4,87,12,57,Pass,C,Not Placed,0.0
ST2419,17,Male,Electronics,7,99,17,83,Pass,A+,Not Placed,0.0
ST2420,18,Male,Computer Science,5,80,15,68,Pass,B,Not Placed,0.0
ST2421,18,Male,Information Technology,6,86,15,69,Pass,B,Not Placed,0.0
ST2422,17,Male,Computer Science,4,73,13,57,Pass,C,Placed,4.68
ST2423,19,Female,Computer Science,8,78,19,84,Pass,A+,Placed,7.84
ST2424,18,Male,Computer Science,5,67,12,53,Pass,C,Not Placed,0.0
ST2425,18,Male,Computer Science,7,80,18,78,Pass,A,Placed,5.16
ST2426,20,Male,Computer Science,4,79,12,52,Pass,C,Placed,3.25
ST2427,17,Female,Computer Science,2,85,8,41,Pass,D,Not Placed,0.0
ST2428,20,Male,Mechanical,6,76,14,65,Pass,B,Placed,5.22
ST2429,18,Female,Computer Science,0,83,5,20,Fail,F,Not Placed,0.0
ST2430,19,Female,Computer Science,5,79,15,63,Pass,B,Not Placed,0.0
ST2431,19,Female,Computer Science,3,79,12,52,Pass,C,Not Placed,0.0
ST2432,19,Male,Information Technology,6,83,15,74,Pass,A,Placed,6.82
ST2433,20,Female,Computer Science,9,82,20,92,Pass,A+,Placed,14.46
ST2434,18,Male,Mechanical,5,90,16,68,Pass,B,Placed,5.45
ST2435,20,Male,Mechanical,7,81,16,72,Pass,A,Placed,7.32
ST2436,18,Female,Computer Science,5,79,11,54,Pass,C,Not Placed,0.0
ST2437,18,Male,Information Technology,5,80,16,74,Pass,A,Placed,7.76
ST2438,18,Female,Computer Science,8,75,17,78,Pass,A,Not Placed,0.0
ST2439,18,Male,Electronics,8,78,16,74,Pass,A,Placed,6.75
ST2440,18,Female,Information Technology,7,100,13,66,Pass,B,Placed,5.56
ST2441,19,Male,Computer Science,4,73,13,61,Pass,B,Placed,5.51
ST2442,18,Male,Computer Science,5,79,10,53,Pass,C,Not Placed,0.0
ST2443,19,Male,Electronics,3,78,8,40,Pass,D,Not Placed,0.0
ST2444,19,Female,Information Technology,5,80,14,65,Pass,B,Placed,4.52
ST2445,18,Male,Computer Science,5,79,14,66,Pass,B,Placed,4.62
ST2446,18,Male,Electronics,7,85,15,77,Pass,A,Not Placed,0.0
ST2447,18,Male,Information Technology,8,65,18,75,Pass,A,Not Placed,0.0
ST2448,18,Female,Mechanical,5,92,11,62,Pass,B,Placed,4.96
ST2449,17,Male,Computer Science,0,88,4,19,Fail,F,Not Placed,0.0
ST2450,18,Male,Electronics,7,70,17,75,Pass,A,Placed,5.06
ST2451,18,Male,Electronics,3,60,9,36,Fail,F,Not Placed,0.0
ST2452,20,Male,Computer Science,6,72,14,59,Pass,C,Not Placed,0.0
ST2453,19,Male,Electronics,1,80,4,18,Fail,F,Not Placed,0.0
ST2454,18,Male,Information Technology,5,100,15,68,Pass,B,Placed,4.59
ST2455,19,Female,Mechanical,10,87,20,98,Pass,A+,Placed,18.95
ST2456,17,Male,Computer Science,2,64,10,39,Fail,F,Not Placed,0.0
ST2457,18,Male,Electronics,5,75,16,67,Pass,B,Placed,4.22
ST2458,19,Male,Information Technology,4,81,10,53,Pass,C,Not Placed,0.0
ST2459,18,Female,Mechanical,8,85,17,84,Pass,A+,Placed,7.38
ST2460,18,Female,Computer Science,7,69,12,53,Pass,C,Not Placed,0.0
ST2461,20,Female,Mechanical,4,81,18,71,Pass,A,Not Placed,0.0
ST2462,19,Male,Mechanical,2,75,8,36,Fail,F,Not Placed,0.0
ST2463,19,Male,Computer Science,6,71,17,69,Pass,B,Placed,4.93
ST2464,19,Male,Mechanical,4,85,9,44,Pass,D,Not Placed,0.0
ST2465,19,Male,Mechanical,6,90,17,79,Pass,A,Not Placed,0.0
ST2466,18,Male,Computer Science,1,90,10,40,Pass,D,Not Placed,0.0
ST2467,18,Female,Information Technology,3,88,10,51,Pass,C,Placed,4.46
ST2468,17,Female,Information Technology,6,77,13,60,Pass,B,Placed,5.67
ST2469,18,Female,Computer Science,3,89,10,51,Pass,C,Not Placed,0.0
ST2470,18,Male,Computer Science,7,85,12,65,Pass,B,Not Placed,0.0
ST2471,18,Female,Computer Science,2,83,8,38,Fail,F,Not Placed,0.0
ST2472,20,Male,Computer Science,3,76,11,50,Pass,C,Not Placed,0.0
ST2473,20,Male,Information Technology,10,77,20,89,Pass,A+,Placed,8.64
ST2474,19,Female,Computer Science,5,83,12,57,Pass,C,Not Placed,0.0
ST2475,18,Male,Mechanical,6,100,16,75,Pass,A,Not Placed,0.0
ST2476,19,Male,Electronics,3,85,11,55,Pass,C,Placed,3.95
ST2477,17,Male,Computer Science,6,76,11,58,Pass,C,Placed,3.77
ST2478,19,Female,Electronics,6,74,15,68,Pass,B,Not Placed,0.0
ST2479,17,Female,Electronics,4,77,16,66,Pass,B,Not Placed,0.0
ST2480,19,Male,Mechanical,7,100,14,76,Pass,A,Placed,5.58
ST2481,18,Female,Computer Science,6,78,14,66,Pass,B,Placed,4.29
ST2482,19,Male,Computer Science,4,91,15,66,Pass,B,Placed,5.58
ST2483,20,Male,Mechanical,5,78,15,72,Pass,A,Placed,6.4
ST2484,17,Female,Mechanical,5,85,12,58,Pass,C,Not Placed,0.0
ST2485,18,Female,Electronics,3,90,10,44,Pass,D,Placed,3.19
ST2486,20,Female,Electronics,5,76,13,56,Pass,C,Placed,4.41
ST2487,18,Male,Computer Science,4,76,10,52,Pass,C,Not Placed,0.0
ST2488,19,Female,Information Technology,5,99,13,66,Pass,B,Not Placed,0.0
ST2489,19,Female,Computer Science,7,92,16,83,Pass,A+,Placed,7.58
ST2490,18,Female,Computer Science,5,90,13,61,Pass,B,Placed,5.02
ST2491,18,Male,Mechanical,8,90,16,84,Pass,A+,Not Placed,0.0
ST2492,18,Female,Computer Science,4,87,9,47,Pass,D,Not Placed,0.0
ST2493,19,Male,Information Technology,5,100,13,68,Pass,B,Placed,4.89
ST2494,18,Male,Mechanical,7,82,20,88,Pass,A+,Placed,8.27
ST2495,18,Male,Computer Science,5,88,13,58,Pass,C,Placed,4.09
ST2496,18,Male,Mechanical,5,67,12,53,Pass,C,Not Placed,0.0
ST2497,19,Male,Mechanical,2,74,10,42,Pass,D,Not Placed,0.0
ST2498,19,Female,Information Technology,5,70,13,63,Pass,B,Placed,5.96
ST2499,20,Male,Computer Science,4,95,15,65,Pass,B,Placed,5.63
ST2500,18,Female,Computer Science,10,60,20,92,Pass,A+,Placed,27.98
ST2501,19,Male,Information Technology,4,78,13,54,Pass,C,Not Placed,0.0
ST2502,19,Male,Computer Science,8,60,16,75,Pass,A,Placed,5.09
ST2503,19,Male,Computer Science,6,74,16,68,Pass,B,Placed,4.28
ST2504,20,Male,Mechanical,4,77,12,51,Pass,C,Not Placed,0.0
ST2505,18,Male,Computer Science,5,96,13,66,Pass,B,Placed,4.17
ST2506,17,Male,Electronics,7,86,15,78,Pass,A,Placed,5.79
ST2507,19,Male,Computer Science,8,74,17,79,Pass,A,Placed,6.33
ST2508,18,Male,Information Technology,3,93,10,44,Pass,D,Placed,2.96
ST2509,19,Male,Mechanical,4,82,13,57,Pass,C,Not Placed,0.0
ST2510,19,Male,Computer Science,4,82,11,51,Pass,C,Not Placed,0.0
ST2511,17,Male,Computer Science,1,70,7,34,Fail,F,Not Placed,0.0
ST2512,19,Female,Electronics,6,72,15,64,Pass,B,Not Placed,0.0
ST2513,18,Female,Electronics,7,74,16,68,Pass,B,Not Placed,0.0
ST2514,18,Female,Electronics,4,82,11,49,Pass,D,Placed,2.75
ST2515,19,Male,Computer Science,6,83,15,73,Pass,A,Placed,7.71
ST2516,20,Female,Computer Science,6,97,20,87,Pass,A+,Placed,9.82
ST2517,17,Female,Mechanical,4,86,12,52,Pass,C,Not Placed,0.0
ST2518,18,Female,Mechanical,3,60,11,46,Pass,D,Not Placed,0.0
ST2519,19,Male,Information Technology,6,85,15,72,Pass,A,Placed,5.49
ST2520,19,Female,Mechanical,7,67,16,71,Pass,A,Not Placed,0.0
ST2521,19,Female,Information Technology,6,72,17,70,Pass,A,Placed,7.56
ST2522,17,Male,Information Technology,0,74,4,12,Fail,F,Not Placed,0.0
ST2523,18,Female,Computer Science,3,75,12,51,Pass,C,Not Placed,0.0
ST2524,18,Male,Information Technology,2,68,8,38,Fail,F,Not Placed,0.0
ST2525,19,Male,Information Technology,5,84,11,52,Pass,C,Placed,3.96
ST2526,18,Male,Computer Science,7,68,17,78,Pass,A,Placed,6.36
ST2527,18,Female,Information Technology,3,86,8,40,Pass,D,Placed,3.18
ST2528,20,Male,Electronics,7,100,17,88,Pass,A+,Placed,7.28
ST2529,17,Male,Electronics,5,69,11,55,Pass,C,Placed,4.76
ST2530,20,Male,Electronics,6,79,14,62,Pass,B,Not Placed,0.0
ST2531,19,Male,Mechanical,9,60,17,76,Pass,A,Placed,7.01
ST2532,19,Male,Computer Science,2,79,14,61,Pass,B,Not Placed,0.0
ST2533,18,Female,Information Technology,8,88,14,74,Pass,A,Placed,7.63
ST2534,17,Female,Electronics,3,89,10,45,Pass,D,Placed,3.49
ST2535,19,Male,Information Technology,5,83,15,70,Pass,A,Placed,6.55
ST2536,19,Male,Computer Science,7,91,18,81,Pass,A+,Not Placed,0.0
ST2537,19,Male,Computer Science,8,100,20,93,Pass,A+,Placed,10.96
ST2538,17,Female,Mechanical,5,99,12,61,Pass,B,Placed,4.33
ST2539,19,Male,Information Technology,6,77,17,81,Pass,A+,Placed,7.97
ST2540,19,Male,Mechanical,6,67,16,74,Pass,A,Placed,5.31
ST2541,19,Male,Information Technology,7,78,17,82,Pass,A+,Placed,9.45
ST2542,19,Female,Electronics,3,73,10,46,Pass,D,Not Placed,0.0
ST2543,19,Female,Mechanical,7,87,16,72,Pass,A,Placed,5.89
ST2544,19,Female,Electronics,5,70,11,49,Pass,D,Not Placed,0.0
ST2545,17,Female,Information Technology,5,81,15,63,Pass,B,Placed,5.95
ST2546,18,Male,Information Technology,5,90,16,68,Pass,B,Not Placed,0.0
ST2547,17,Male,Mechanical,5,81,11,53,Pass,C,Not Placed,0.0
ST2548,18,Male,Information Technology,8,73,17,79,Pass,A,Placed,7.11
ST2549,18,Male,Information Technology,5,94,13,59,Pass,C,Not Placed,0.0
ST2550,17,Male,Computer Science,9,63,19,90,Pass,A+,Placed,12.64
ST2551,18,Male,Mechanical,3,79,10,46,Pass,D,Not Placed,0.0
ST2552,17,Male,Computer Science,6,82,16,72,Pass,A,Placed,6.43
ST2553,19,Female,Electronics,7,82,15,70,Pass,A,Placed,6.4
ST2554,20,Female,Information Technology,6,84,13,68,Pass,B,Placed,4.99
ST2555,17,Female,Information Technology,6,88,17,78,Pass,A,Placed,6.61
ST2556,20,Female,Electronics,5,82,12,60,Pass,B,Placed,4.06
ST2557,18,Male,Computer Science,7,78,14,70,Pass,A,Placed,7.06
ST2558,18,Female,Information Technology,7,78,15,76,Pass,A,Not Placed,0.0
ST2559,17,Male,Electronics,3,76,9,38,Fail,F,Not Placed,0.0
ST2560,18,Female,Mechanical,7,90,19,88,Pass,A+,Placed,8.46
ST2561,19,Male,Computer Science,5,76,15,64,Pass,B,Placed,5.58
ST2562,19,Female,Mechanical,4,90,14,60,Pass,B,Not Placed,0.0
ST2563,17,Male,Electronics,7,82,18,78,Pass,A,Placed,7.45
ST2564,17,Male,Mechanical,5,77,15,65,Pass,B,Placed,4.46
ST2565,18,Female,Information Technology,7,88,15,76,Pass,A,Placed,5.15
ST2566,18,Male,Information Technology,4,75,11,47,Pass,D,Not Placed,0.0
ST2567,18,Female,Mechanical,0,88,3,16,Fail,F,Not Placed,0.0
ST2568,18,Female,Mechanical,5,84,13,66,Pass,B,Placed,5.41
ST2569,19,Female,Information Technology,2,76,10,42,Pass,D,Not Placed,0.0
ST2570,20,Female,Computer Science,7,87,16,76,Pass,A,Placed,7.93
ST2571,18,Female,Information Technology,4,87,14,69,Pass,B,Not Placed,0.0
ST2572,20,Male,Information Technology,5,94,11,60,Pass,B,Not Placed,0.0
ST2573,18,Female,Computer Science,2,92,9,46,Pass,D,Not Placed,0.0
ST2574,18,Female,Computer Science,4,87,9,48,Pass,D,Not Placed,0.0
ST2575,18,Female,Mechanical,7,71,16,68,Pass,B,Not Placed,0.0
ST2576,19,Male,Computer Science,3,100,11,50,Pass,C,Not Placed,0.0
ST2577,20,Female,Electronics,6,68,14,59,Pass,C,Not Placed,0.0
ST2578,19,Female,Computer Science,8,91,19,92,Pass,A+,Placed,18.38
ST2579,18,Female,Computer Science,6,86,13,68,Pass,B,Not Placed,0.0
ST2580,19,Male,Computer Science,7,70,13,57,Pass,C,Not Placed,0.0
ST2581,17,Male,Computer Science,2,81,9,39,Fail,F,Not Placed,0.0
ST2582,19,Male,Electronics,4,81,15,69,Pass,B,Placed,4.52
ST2583,18,Female,Mechanical,8,95,16,77,Pass,A,Placed,5.47
ST2584,18,Female,Computer Science,6,75,17,72,Pass,A,Not Placed,0.0
ST2585,19,Male,Information Technology,6,79,15,74,Pass,A,Placed,5.86
ST2586,19,Male,Information Technology,6,60,12,54,Pass,C,Not Placed,0.0
ST2587,17,Male,Mechanical,5,99,11,63,Pass,B,Placed,4.66
ST2588,19,Male,Electronics,1,71,7,33,Fail,F,Not Placed,0.0
ST2589,18,Female,Information Technology,7,85,15,70,Pass,A,Placed,6.27
ST2590,19,Female,Electronics,6,81,12,57,Pass,C,Placed,4.31
ST2591,19,Male,Mechanical,5,81,10,53,Pass,C,Placed,3.55
ST2592,19,Male,Computer Science,8,90,16,82,Pass,A+,Placed,7.15
ST2593,19,Male,Information Technology,4,99,12,64,Pass,B,Not Placed,0.0
ST2594,18,Female,Mechanical,4,85,11,52,Pass,C,Not Placed,0.0
ST2595,17,Male,Electronics,8,89,17,84,Pass,A+,Placed,8.12
ST2596,19,Male,Information Technology,7,85,17,83,Pass,A+,Placed,9.57
ST2597,18,Male,Information Technology,5,92,15,72,Pass,A,Not Placed,0.0
ST2598,18,Female,Computer Science,3,77,11,54,Pass,C,Not Placed,0.0
ST2599,18,Female,Information Technology,3,93,10,50,Pass,C,Placed,4.0
ST2600,17,Female,Electronics,6,93,16,78,Pass,A,Placed,7.89
ST2601,19,Male,Information Technology,4,93,9,47,Pass,D,Not Placed,0.0
ST2602,17,Male,Electronics,7,75,16,73,Pass,A,Placed,6.51
ST2603,19,Male,Mechanical,8,80,17,80,Pass,A+,Placed,7.83
ST2604,18,Female,Computer Science,7,84,14,64,Pass,B,Placed,4.39
ST2605,17,Male,Information Technology,4,68,11,48,Pass,D,Not Placed,0.0
ST2606,18,Male,Information Technology,7,98,12,64,Pass,B,Not Placed,0.0
ST2607,17,Female,Electronics,4,82,15,68,Pass,B,Placed,5.39
ST2608,18,Female,Computer Science,3,85,8,42,Pass,D,Not Placed,0.0
ST2609,19,Male,Electronics,1,76,10,37,Fail,F,Not Placed,0.0
ST2610,17,Male,Mechanical,4,69,11,54,Pass,C,Not Placed,0.0
ST2611,19,Male,Information Technology,8,76,19,86,Pass,A+,Placed,8.61
ST2612,17,Female,Mechanical,4,84,10,54,Pass,C,Not Placed,0.0
ST2613,18,Female,Mechanical,3,89,10,52,Pass,C,Not Placed,0.0
ST2614,19,Male,Computer Science,9,84,20,98,Pass,A+,Placed,21.68
ST2615,18,Male,Computer Science,1,85,8,36,Fail,F,Not Placed,0.0
ST2616,17,Female,Mechanical,7,79,18,79,Pass,A,Not Placed,0.0
ST2617,18,Female,Mechanical,4,87,11,48,Pass,D,Not Placed,0.0
ST2618,18,Male,Computer Science,1,97,6,33,Fail,F,Not Placed,0.0
ST2619,19,Male,Computer Science,8,89,15,80,Pass,A+,Not Placed,0.0
ST2620,18,Male,Computer Science,3,90,11,51,Pass,C,Not Placed,0.0
ST2621,19,Male,Mechanical,5,85,15,73,Pass,A,Not Placed,0.0
ST2622,19,Female,Computer Science,4,67,15,61,Pass,B,Placed,5.51
ST2623,18,Female,Information Technology,2,72,9,44,Pass,D,Not Placed,0.0
ST2624,20,Female,Mechanical,1,87,5,28,Fail,F,Not Placed,0.0
ST2625,18,Male,Computer Science,3,82,6,32,Fail,F,Not Placed,0.0
ST2626,20,Female,Electronics,2,86,10,44,Pass,D,Placed,3.09
ST2627,17,Male,Computer Science,7,99,13,64,Pass,B,Not Placed,0.0
ST2628,19,Male,Mechanical,5,89,12,55,Pass,C,Not Placed,0.0
ST2629,18,Male,Computer Science,4,95,11,54,Pass,C,Not Placed,0.0
ST2630,18,Male,Electronics,5,83,13,62,Pass,B,Not Placed,0.0
ST2631,19,Female,Electronics,8,74,18,80,Pass,A+,Placed,7.13
ST2632,19,Male,Computer Science,8,81,18,79,Pass,A,Placed,7.41
ST2633,17,Male,Computer Science,6,74,10,56,Pass,C,Not Placed,0.0
ST2634,18,Male,Information Technology,8,98,18,84,Pass,A+,Placed,8.6
